Title,Published,Authors,Abstract,Link
"Climate change adaptation stories: co-creating climate services with
  reindeer herders in Finland",2023-11-22T23:29:35Z,"Marta Terrado, Nuria Pérez-Zanón, Dragana Bojovic, Nube González-Reviriego, Gerrit Versteeg, Sara Octenjak, Albert Martínez-Botí, Tanja Joona","Reindeer husbandry in the Arctic region is strongly affected by the local
climate. Reindeer herders are used to coping with adverse weather, climate, and
grazing conditions through autonomous adaptation. However, todays rapidly
changing Arctic environment poses new challenges to the management of herding
activities. Finding means for combining traditional and scientific knowledge
without depriving any of the systems of its fundamental strengths is hence
deemed necessary. We apply a transdisciplinary framework for knowledge
co-production involving international researchers and reindeer herders from
different cooperatives in northern Finland. Through climate change adaptation
stories, we co-explore how climate predictions can inform herders decision
making during the herding season. Relevant decisions include the anticipation
of summer harvest time, the inopportune periods of cold weather in spring, and
insect harassment in summer. The analysis of two different adaptation stories
shows that seasonal predictions of temperature for May and June can
successfully advise about the likelihood of having an earlier than normal
harvest. Likewise, sub-seasonal predictions of temperature during April and May
can be useful to anticipate the occurrence of backwinter episodes, which can
support herders in deciding whether to feed reindeer in pens for longer,
avoiding putting the survival of calves at risk. This study, which would
benefit from co-evaluation in real world settings and consideration of
additional adaptation stories, sets the basis for a successful co-production of
climate services with Arctic reindeer herders. This research shows the
potential to enhance the resilience of Polar regions, offering opportunities
for adaptation while supporting the sustainability and culture of traditional
practices of Arctic communities.",http://arxiv.org/abs/2311.13734v1
Impact of Changing Greenhouse Gas Concentrations on Ontario's Climate,2023-05-09T14:51:47Z,W. A. van Wijngaarden,"The effect of changing greenhouse gas concentrations on climate was examined.
Calculations of the climate sensitivity, the warming of the Earth due to a
doubling of atmospheric CO2, are discussed. Ontario was responsible for 0.35%
of the world's CO2 emissions in 2019 and this amount was 20% lower than in
2005. The predictions of Global Climate Models (GCM) were compared to
observations. Records since 1880 show an overall warming of about 1 C. The GCMs
do not account for observed decadal temperature fluctuations and consistently
overestimate the warming. Ontario's contribution to global warming is only 9.2
x 10^{-5} C/year using the Intergovernmental Panel on Climate Change
recommended climate sensitivity value. Measurements of the polar ice caps
reveal a decrease in the minimum September Arctic sea ice extent during
1979-2022 but the trend levelled off after 2007; while the average Antarctic
sea ice extent slightly increased. Sea level increased slightly throughout the
20th century. Ontario's contribution to anthropogenic sea level rise is about
0.005 mm/year. Sea level along Ontario's Hudson Bay coast is decreasing due to
isostatic rebound of the land following the last Ice Age. The change to ocean
acidity due to CO2 absorption from the atmosphere is negligible compared to
that due to tides, ocean depth and seasonal effects. Ontario's contribution to
ocean acidification is estimated to be 6 x 10^{-6} pH/year. No changes in
precipitation in North America over the 19th and 20th centuries, nor at Toronto
since 1843, were found. The Great Lake levels are remarkably constant over the
past century showing no evidence of a change in the incidence of flooding. No
evidence was found that the frequency of extreme events such as hurricanes or
tornadoes increased during recent decades. The number of forest fires in Canada
and Ontario decreased during 1990 to 2020.",http://arxiv.org/abs/2305.05500v1
Cotton Yield Prediction Using Random Forest,2023-12-04T19:33:29Z,"Alakananda Mitra, Sahila Beegum, David Fleisher, Vangimalla R. Reddy, Wenguang Sun, Chittaranjan Ray, Dennis Timlin, Arindam Malakar","The cotton industry in the United States is committed to sustainable
production practices that minimize water, land, and energy use while improving
soil health and cotton output. Climate-smart agricultural technologies are
being developed to boost yields while decreasing operating expenses. Crop yield
prediction, on the other hand, is difficult because of the complex and
nonlinear impacts of cultivar, soil type, management, pest and disease,
climate, and weather patterns on crops. To solve this issue, we employ machine
learning (ML) to forecast production while considering climate change, soil
diversity, cultivar, and inorganic nitrogen levels. From the 1980s to the
1990s, field data were gathered across the southern cotton belt of the United
States. To capture the most current effects of climate change over the previous
six years, a second data source was produced using the process-based crop
model, GOSSYM. We concentrated our efforts on three distinct areas inside each
of the three southern states: Texas, Mississippi, and Georgia. To simplify the
amount of computations, accumulated heat units (AHU) for each set of
experimental data were employed as an analogy to use time-series weather data.
The Random Forest Regressor yielded a 97.75% accuracy rate, with a root mean
square error of 55.05 kg/ha and an R2 of around 0.98. These findings
demonstrate how an ML technique may be developed and applied as a reliable and
easy-to-use model to support the cotton climate-smart initiative.",http://arxiv.org/abs/2312.02299v1
Effects of Ozone Levels on Climate Through Earth History,2023-05-24T18:00:12Z,"Russell Deitrick, Colin Goldblatt","Molecular oxygen in our atmosphere has increased from less than a part per
million in the Archean Eon, to a fraction of a percent in the Proterozoic, and
finally to modern levels during the Phanerozoic. The ozone layer formed with
the early Proterozoic oxygenation. While oxygen itself has only minor radiative
and climatic effects, the accompanying ozone has important consequences for
Earth climate. Using the Community Earth System Model (CESM), a 3-D general
circulation model, we test the effects of various levels of ozone on Earth's
climate. When CO2 is held constant, the global mean surface temperature
decreases with decreasing ozone, with a maximum drop of ~3.5 K at near total
ozone removal. By supplementing our GCM results with 1-D radiative flux
calculations, we are able to test which changes to the atmosphere are
responsible for this temperature change. We find that the surface temperature
change is caused mostly by the stratosphere being much colder when ozone is
absent; this makes it drier, substantially weakening the greenhouse effect. We
also examine the effect of the structure of the upper troposphere and lower
stratosphere on the formation of clouds, and on the global circulation. At low
ozone, both high and low clouds become more abundant, due to changes in the
tropospheric stability. These generate opposing short-wave and long-wave
radiative forcings that are nearly equal. The Hadley circulation and
tropospheric jet streams are strengthened, while the stratospheric polar jets
are weakened, the latter being a direct consequence of the change in
stratospheric temperatures. This work identifies the major climatic impacts of
ozone, an important piece of the evolution of Earth's atmosphere.",http://arxiv.org/abs/2305.15477v2
"Building Resilience to Climate Driven Extreme Events with Computing
  Innovations: A Convergence Accelerator Report",2023-01-24T15:49:22Z,"Elizabeth Bradley, Chandra Krintz, Melanie Moses","In 2022, the National Science Foundation (NSF) funded the Computing Research
Association (CRA) to conduct a workshop to frame and scope a potential
Convergence Accelerator research track on the topic of ""Building Resilience to
Climate-Driven Extreme Events with Computing Innovations"". The CRA's research
visioning committee, the Computing Community Consortium (CCC), took on this
task, organizing a two-part community workshop series, beginning with a small,
in-person brainstorming meeting in Denver, CO on 27-28 October 2022, followed
by a virtual event on 10 November 2022. The overall objective was to develop
ideas to facilitate convergence research on this critical topic and encourage
collaboration among researchers across disciplines. Based on the CCC community
white paper entitled Computing Research for the Climate Crisis, we initially
focused on five impact areas (i.e. application domains that are both important
to society and critically affected by climate change): Energy, Agriculture,
Environmental Justice, Transportation, and Physical Infrastructure.",http://arxiv.org/abs/2301.10087v1
"From trees to rain: Enhancement of cloud glaciation and precipitation by
  pollen",2023-05-11T12:31:07Z,"Jan Kretzschmar, Mira Pöhlker, Frank Stratmann, Heike Wex, Christian Wirth, Johannes Quaas","The ability of pollen to enable the glaciation of supercooled liquid water
has been demonstrated in laboratory studies; however, the potential large-scale
effect of trees and pollen on clouds, precipitation and climate is pressing
knowledge to better understand and project clouds in the current and future
climate. Combining ground-based measurements of pollen concentrations and
satellite observations of cloud properties within the United States, we show
that enhanced pollen concentrations during springtime lead to a higher cloud
ice fraction. We further establish the link from the pollen-induced increase in
cloud ice to a higher precipitation frequency. In light of anthropogenic
climate change, the extended and strengthened pollen season and future
alterations in biodiversity can introduce a localized climate forcing and a
modification of the precipitation frequency and intensity.",http://arxiv.org/abs/2305.06758v2
"Mortgage Securitization Dynamics in the Aftermath of Natural Disasters:
  A Reply",2023-05-12T00:00:18Z,"Amine Ouazad, Matthew E. Kahn","Climate change poses new risks for real estate assets. Given that the
majority of home buyers use a loan to pay for their homes and the majority of
these loans are purchased by the Government Sponsored Enterprises (GSEs), it is
important to understand how rising natural disaster risk affects the mortgage
finance market. The climate securitization hypothesis (CSH) posits that, in the
aftermath of natural disasters, lenders strategically react to the GSEs
conforming loan securitization rules that create incentives that foster both
moral hazard and adverse selection effects. The climate risks bundled into GSE
mortgage-backed securities emerge because of the complex securitization chain
that creates weak monitoring and screening incentives. We survey the recent
theoretical literature and empirical literature exploring screening incentive
effects. Using regression discontinuity methods, we test key hypotheses
presented in the securitization literature with a focus on securitization
dynamics immediately after major hurricanes. Our evidence supports the CSH. We
address the data construction issues posed by LaCour-Little et. al. and show
that their concerns do not affect our main results. Under the current rules of
the game, climate risks exacerbates the established lemons problem commonly
found in loan securitization markets.",http://arxiv.org/abs/2305.07179v1
"Global Warming In Ghana's Major Cities Based on Statistical Analysis of
  NASA's POWER Over 3-Decades",2023-08-20T03:23:42Z,Joshua Attih,"Global warming's impact on high temperatures in various parts of the world
has raised concerns. This study investigates long-term temperature trends in
four major Ghanaian cities representing distinct climatic zones. Using NASA's
Prediction of Worldwide Energy Resource (POWER) data, statistical analyses
assess local climate warming and its implications. Linear regression trend
analysis and eXtreme Gradient Boosting (XGBoost) machine learning predict
temperature variations. Land Surface Temperature (LST) profile maps generated
from the RSLab platform enhance accuracy. Results reveal local warming trends,
particularly in industrialized Accra. Demographic factors aren't significant.
XGBoost model's low Root Mean Square Error (RMSE) scores demonstrate
effectiveness in capturing temperature patterns. Wa unexpectedly has the
highest mean temperature. Estimated mean temperatures for mid-2023 are: Accra
27.86{\deg}C, Kumasi 27.15{\deg}C, Kete-Krachi 29.39{\deg}C, and Wa
30.76{\deg}C. These findings improve understanding of local climate warming for
policymakers and communities, aiding climate change strategies.",http://arxiv.org/abs/2308.10909v1
Assessing Large Language Models on Climate Information,2023-10-04T16:09:48Z,"Jannis Bulian, Mike S. Schäfer, Afra Amini, Heidi Lam, Massimiliano Ciaramita, Ben Gaiarin, Michelle Chen Hübscher, Christian Buck, Niels G. Mede, Markus Leippold, Nadine Strauß","As Large Language Models (LLMs) rise in popularity, it is necessary to assess
their capability in critically relevant domains. We present a comprehensive
evaluation framework, grounded in science communication research, to assess LLM
responses to questions about climate change. Our framework emphasizes both
presentational and epistemological adequacy, offering a fine-grained analysis
of LLM generations spanning 8 dimensions and 30 issues. Our evaluation task is
a real-world example of a growing number of challenging problems where AI can
complement and lift human performance. We introduce a novel protocol for
scalable oversight that relies on AI Assistance and raters with relevant
education. We evaluate several recent LLMs on a set of diverse climate
questions. Our results point to a significant gap between surface and
epistemological qualities of LLMs in the realm of climate communication.",http://arxiv.org/abs/2310.02932v2
"Spatio-Temporal Modeling of Surface Water Quality Distribution in
  California (1956-2023)",2023-11-21T17:21:45Z,"Houlin Chen, Meredith Franklin","Surface water quality has a direct impact on public health, ecosystems, and
agriculture, in addition to being an important indicator of the overall health
of the environment. California's diverse climate, extensive coastline, and
varied topography lead to distinct spatial and temporal patterns in surface
water. This study offers a comprehensive assessment of these patterns by
leveraging around 70 years of data, taking into account climate zones and
geographical types. We analyzed surface water quality indicators, including pH,
dissolved oxygen, specific conductance, and water temperature, based on field
results from approximately 5,000 water quality stations in California Water
Quality Data (CWQD). Machine learning (ML) models were developed to establish
relationships between spatial and temporal variables, climate zones,
geographical types, and water quality indicators. Applying these models to
spatially interpolate and temporally predict the four water quality indicators
over California for the next 50 years, the research results indicate an uneven
distribution of water quality indicators in California, suggesting the presence
of potential pollution zones, seawater erosion, and effects of climate change.",http://arxiv.org/abs/2311.12736v1
Climate change impact on photovoltaic power potential in South America,2023-04-25T16:55:49Z,"Gabriel Narvaez, Michael Bressan, Andres Pantoja, Luis Felipe Giraldo","This paper presents the first study of the long-term impact of climate change
on photovoltaic potential in South America. This region has great potential for
implementing renewable energy, mainly solar energy solutions, due to its high
solar irradiance levels. Based on the Coordinated Regional Downscaling
Experiment (CORDEX) for the South American region, we estimate how climate
change could affect photovoltaic power potential by the end of the century. The
evidence suggests that photovoltaic potential could have a maximum decrease of
$15\%$, and a maximum increase of $7\%$, primarily due to changes in solar
irradiance of different zones. Furthermore, it is observed that regions with
increased temperature also show increased solar irradiance levels, which could,
to some extent, compensate for the losses caused by the rise in temperature.
Therefore, photovoltaic production in most of the territory will not be
negatively affected.",http://arxiv.org/abs/2304.13668v1
Scientists' Warning on Technology,2023-04-21T23:30:47Z,"Bill Tomlinson, Andrew W. Torrance, William J. Ripple","In the past several years, scientists have issued a series of warnings about
the threats of climate change and other forms of environmental disruption.
Here, we provide a scientists' warning on how technology affects these issues.
Technology simultaneously provides substantial benefits for humanity, and also
profound costs. Current technological systems are exacerbating climate change
and the wholesale conversion of the Earth's ecosystems. Adopting new
technologies, such as clean energy technologies and artificial intelligence,
may be necessary for addressing these crises. Such transformation is not
without risks, but it may help set human civilizations on a path to a
sustainable future.",http://arxiv.org/abs/2304.11271v1
"GeoViT: A Versatile Vision Transformer Architecture for Geospatial Image
  Analysis",2023-11-24T06:22:38Z,"Madhav Khirwar, Ankur Narang","Greenhouse gases are pivotal drivers of climate change, necessitating precise
quantification and source identification to foster mitigation strategies. We
introduce GeoViT, a compact vision transformer model adept in processing
satellite imagery for multimodal segmentation, classification, and regression
tasks targeting CO2 and NO2 emissions. Leveraging GeoViT, we attain superior
accuracy in estimating power generation rates, fuel type, plume coverage for
CO2, and high-resolution NO2 concentration mapping, surpassing previous
state-of-the-art models while significantly reducing model size. GeoViT
demonstrates the efficacy of vision transformer architectures in harnessing
satellite-derived data for enhanced GHG emission insights, proving instrumental
in advancing climate change monitoring and emission regulation efforts
globally.",http://arxiv.org/abs/2311.14301v1
"Short text classification with machine learning in the social sciences:
  The case of climate change on Twitter",2023-10-03T22:09:43Z,"Karina Shyrokykh, Maksym Girnyk, Lisa Dellmuth","To analyse large numbers of texts, social science researchers are
increasingly confronting the challenge of text classification. When manual
labeling is not possible and researchers have to find automatized ways to
classify texts, computer science provides a useful toolbox of machine-learning
methods whose performance remains understudied in the social sciences. In this
article, we compare the performance of the most widely used text classifiers by
applying them to a typical research scenario in social science research: a
relatively small labeled dataset with infrequent occurrence of categories of
interest, which is a part of a large unlabeled dataset. As an example case, we
look at Twitter communication regarding climate change, a topic of increasing
scholarly interest in interdisciplinary social science research. Using a novel
dataset including 5,750 tweets from various international organizations
regarding the highly ambiguous concept of climate change, we evaluate the
performance of methods in automatically classifying tweets based on whether
they are about climate change or not. In this context, we highlight two main
findings. First, supervised machine-learning methods perform better than
state-of-the-art lexicons, in particular as class balance increases. Second,
traditional machine-learning methods, such as logistic regression and random
forest, perform similarly to sophisticated deep-learning methods, whilst
requiring much less training time and computational resources. The results have
important implications for the analysis of short texts in social science
research.",http://arxiv.org/abs/2310.04452v1
"Climate Change Impact on Agricultural Land Suitability: An Interpretable
  Machine Learning-Based Eurasia Case Study",2023-10-24T15:15:28Z,"Valeriy Shevchenko, Daria Taniushkina, Aleksander Lukashevich, Aleksandr Bulkin, Roland Grinis, Kirill Kovalev, Veronika Narozhnaia, Nazar Sotiriadi, Alexander Krenke, Yury Maximov","The United Nations has identified improving food security and reducing hunger
as essential components of its sustainable development goals. As of 2021,
approximately 828 million people worldwide are experiencing hunger and
malnutrition, with numerous fatalities reported. Climate change significantly
impacts agricultural land suitability, potentially leading to severe food
shortages and subsequent social and political conflicts. To address this
pressing issue, we have developed a machine learning-based approach to predict
the risk of substantial land suitability degradation and changes in irrigation
patterns. Our study focuses on Central Eurasia, a region burdened with economic
and social challenges.
  This study represents a pioneering effort in utilizing machine learning
methods to assess the impact of climate change on agricultural land suitability
under various carbon emissions scenarios. Through comprehensive feature
importance analysis, we unveil specific climate and terrain characteristics
that exert influence on land suitability. Our approach achieves remarkable
accuracy, offering policymakers invaluable insights to facilitate informed
decisions aimed at averting a humanitarian crisis, including strategies such as
the provision of additional water and fertilizers. This research underscores
the tremendous potential of machine learning in addressing global challenges,
with a particular emphasis on mitigating hunger and malnutrition.",http://arxiv.org/abs/2310.15912v1
