Title,Published,Authors,Abstract,Link
"Minimax-Optimal Algorithms for Detecting Changes in Statistically
  Periodic Random Processes",2019-04-06T21:06:23Z,"Taposh Banerjee, Prudhvi Gurram, Gene Whipps","Theory and algorithms are developed for detecting changes in the distribution
of statistically periodic random processes. The statistical periodicity is
modeled using independent and periodically identically distributed processes, a
new class of stochastic processes proposed by us. An algorithm is developed
that is minimax asymptotically optimal as the false alarm rate goes to zero.
Algorithms are also developed for the cases when the post-change distribution
is not known or when there are multiple streams of observations. The modeling
is inspired by real datasets encountered in cyber-physical systems, biology,
and medicine. The developed algorithms are applied to sequences of Instagram
counts collected around a 5K run in New York City to detect the run.",http://arxiv.org/abs/1904.04239v2
"Cusum tests for changes in the Hurst exponent and volatility of
  fractional Brownian motion",2019-04-09T09:20:33Z,Markus Bibinger,"In this letter, we construct cusum change-point tests for the Hurst exponent
and the volatility of a discretely observed fractional Brownian motion. As a
statistical application of the functional Breuer-Major theorems by B\'egyn
(2007) and Nourdin and Nualart (2019), we show under infill asymptotics
consistency of the tests and weak convergence to the Kolmogorov-Smirnov law
under the no-change hypothesis. The test is feasible and pivotal in the sense
that it is based on a statistic and critical values which do not require
knowledge of any parameter values. Consistent estimation of the break date
under the alternative hypothesis is established. We demonstrate the
finite-sample properties in simulations and a data example.",http://arxiv.org/abs/1904.04556v2
Generation & Evaluation of Adversarial Examples for Malware Obfuscation,2019-04-09T17:27:58Z,"Daniel Park, Haidar Khan, Bülent Yener","There has been an increased interest in the application of convolutional
neural networks for image based malware classification, but the susceptibility
of neural networks to adversarial examples allows malicious actors to evade
classifiers. Adversarial examples are usually generated by adding small
perturbations to the input that are unrecognizable to humans, but the same
approach is not effective with malware. In general, these perturbations cause
changes in the byte sequences that change the initial functionality or result
in un-executable binaries. We present a generative model for executable
adversarial malware examples using obfuscation that achieves a high
misclassification rate, up to 100% and 98% in white-box and black-box settings
respectively, and demonstrates transferability. We further evaluate the
effectiveness of the proposed method by reporting insignificant change in the
evasion rate of our adversarial examples against popular defense strategies.",http://arxiv.org/abs/1904.04802v3
Environmental Changes and the Dynamics of Musical Identity,2019-04-09T23:50:42Z,"Samuel F. Way, Santiago Gil, Ian Anderson, Aaron Clauset","Musical tastes reflect our unique values and experiences, our relationships
with others, and the places where we live. But as each of these things changes,
do our tastes also change to reflect the present, or remain fixed, reflecting
our past? Here, we investigate how where a person lives shapes their musical
preferences, using geographic relocation to construct quasi-natural experiments
that measure short- and long-term effects. Analyzing comprehensive data on over
16 million users on Spotify, we show that relocation within the United States
has only a small impact on individuals' tastes, which remain more similar to
those of their past environments. We then show that the age gap between a
person and the music they consume indicates that adolescence, and likely their
environment during these years, shapes their lifelong musical tastes. Our
results demonstrate the robustness of individuals' musical identity, and shed
new light on the development of preferences.",http://arxiv.org/abs/1904.04948v1
Stochastic Comparative Statics in Markov Decision Processes,2019-04-10T23:56:03Z,Bar Light,"In multi-period stochastic optimization problems, the future optimal decision
is a random variable whose distribution depends on the parameters of the
optimization problem. We analyze how the expected value of this random variable
changes as a function of the dynamic optimization parameters in the context of
Markov decision processes. We call this analysis \emph{stochastic comparative
statics}. We derive both \emph{comparative statics} results and
\emph{stochastic comparative statics} results showing how the current and
future optimal decisions change in response to changes in the single-period
payoff function, the discount factor, the initial state of the system, and the
transition probability function. We apply our results to various models from
the economics and operations research literature, including investment theory,
dynamic pricing models, controlled random walks, and comparisons of stationary
distributions.",http://arxiv.org/abs/1904.05481v2
ACE: Adapting to Changing Environments for Semantic Segmentation,2019-04-12T15:15:15Z,"Zuxuan Wu, Xin Wang, Joseph E. Gonzalez, Tom Goldstein, Larry S. Davis","Deep neural networks exhibit exceptional accuracy when they are trained and
tested on the same data distributions. However, neural classifiers are often
extremely brittle when confronted with domain shift---changes in the input
distribution that occur over time. We present ACE, a framework for semantic
segmentation that dynamically adapts to changing environments over the time. By
aligning the distribution of labeled training data from the original source
domain with the distribution of incoming data in a shifted domain, ACE
synthesizes labeled training data for environments as it sees them. This
stylized data is then used to update a segmentation model so that it performs
well in new environments. To avoid forgetting knowledge from past environments,
we introduce a memory that stores feature statistics from previously seen
domains. These statistics can be used to replay images in any of the previously
observed domains, thus preventing catastrophic forgetting. In addition to
standard batch training using stochastic gradient decent (SGD), we also
experiment with fast adaptation methods based on adaptive meta-learning.
Extensive experiments are conducted on two datasets from SYNTHIA, the results
demonstrate the effectiveness of the proposed approach when adapting to a
number of tasks.",http://arxiv.org/abs/1904.06268v1
"A Negotiation-based Right-of-way Assignment Strategy to Ensure Traffic
  Safety and Efficiency in Lane Change",2019-04-13T07:38:54Z,"Can Zhao, Zhiheng Li, Li Li, Xiao Wang, Fei-Yue Wang, Xiangbin Wu","It is widely acknowledged that verifying the safety of autonomous driving
strategies requires a substantial body of simulation testing and road testing.
In recent years, the formal safety methods represented by
Responsibility-Sensitive Safety (RSS) have encouraged low-cost autonomous
driving safety research, benefitting from its accurate assessment of safety and
clear division of responsibilities. However, how to maintain traffic efficiency
while ensuring safety remains a challenge. To address this problem, this paper
proposes a formulized negotiation-based lane-changing strategy that makes a
trade-off between safety and efficiency. Both theoretical analysis and
numerical experimental results shows that compared to RSS, our strategy can
noticeably improve the success rate of changing lanes on the premise of safety.",http://arxiv.org/abs/1904.06500v4
Localizing Discriminative Visual Landmarks for Place Recognition,2019-04-14T06:05:54Z,"Zhe Xin, Yinghao Cai, Tao Lu, Xiaoxia Xing, Shaojun Cai, Jixiang Zhang, Yiping Yang, Yanqing Wang","We address the problem of visual place recognition with perceptual changes.
The fundamental problem of visual place recognition is generating robust image
representations which are not only insensitive to environmental changes but
also distinguishable to different places. Taking advantage of the feature
extraction ability of Convolutional Neural Networks (CNNs), we further
investigate how to localize discriminative visual landmarks that positively
contribute to the similarity measurement, such as buildings and vegetations. In
particular, a Landmark Localization Network (LLN) is designed to indicate which
regions of an image are used for discrimination. Detailed experiments are
conducted on open source datasets with varied appearance and viewpoint changes.
The proposed approach achieves superior performance against state-of-the-art
methods.",http://arxiv.org/abs/1904.06635v1
Mechanism of the Changing Look phenomenon in Active Galactic Nuclei,2019-04-14T22:00:03Z,"Marzena Śniegowska, Bożena Czerny","Changing-look phenomenon observed now in a growing number of active galaxies
challenges our understanding of the accretion process close to a black hole. We
propose a simple explanation for periodic outbursts in sources operating at a
few per cent of the Eddington limit. The mechanism is based on two relatively
well understood phenomena: radiation pressure instability and formation of the
inner optically thin Advection-Dominated Accretion Flow. The limit cycle
behaviour takes place in a relatively narrow transition zone between the
standard disk and optically thin flow. Large changes in the cold disk are due
to the irradiation by the hot flow with accretion rate strongly varying during
the cycle. The model gives quantitative predictions and works well for multiple
outbursts of NGC 1566.",http://arxiv.org/abs/1904.06767v2
"Efficient Motion Planning for Automated Lane Change based on Imitation
  Learning and Mixed-Integer Optimization",2019-04-18T13:47:17Z,"Chenyang Xi, Tianyu Shi, Yuankai Wu, Lijun Sun","Intelligent motion planning is one of the core components in automated
vehicles, which has received extensive interests. Traditional motion planning
methods suffer from several drawbacks in terms of optimality, efficiency and
generalization capability. Sampling based methods cannot guarantee the
optimality of the generated trajectories. Whereas the optimization-based
methods are not able to perform motion planning in real-time, and limited by
the simplified formalization. In this work, we propose a learning-based
approach to handle those shortcomings. Mixed Integer Quadratic Problem based
optimization (MIQP) is used to generate the optimal lane-change trajectories
which served as the training dataset for learning-based action generation
algorithms. A hierarchical supervised learning model is devised to make the
fast lane-change decision. Numerous experiments have been conducted to evaluate
the optimality, efficiency, and generalization capability of the proposed
approach. The experimental results indicate that the proposed model outperforms
several commonly used motion planning baselines.",http://arxiv.org/abs/1904.08784v4
"Strain-Induced Reversible Manipulation of Orbital Magnetic Moments in
  Ni/Cu Multilayers on Ferroelectric BaTiO3",2019-04-22T05:01:10Z,"Jun Okabayashi, Yoshio Miura, Tomoyasu Taniyama","Controlling magnetic anisotropy by orbital magnetic moments related to
interfacial strains has considerable potential for the development of future
devices using spins and orbitals. For the fundamental physics, the relationship
between strain and orbital magnetic moment is still unknown, because there are
few tools to probe changes of orbital magnetic moment. In this study, we
developed an electric-field- (E)-induced X-ray magnetic circular dichroism
(EXMCD) technique to apply E to a ferroelectric BaTiO3 substrate. We reversibly
tuned the interfacial lattice constants of Ni/Cu multilayers on BaTiO3 using
this technique. As the domain structures in BaTiO3 are modulated by E, EXMCD
measurements reveal that the changes in the magnetic anisotropy of Ni/Cu films
are induced through the modulation of orbital magnetic moments in Ni with
magneto-elastic contributions. The strained Ni layer that induces the
perpendicular magnetic anisotropy without E is released at E = 8 kV/cm, and
in-plane magnetization also occurs. We observed that EXMCD measurements
clarified the origin of the reversible changes in perpendicular magnetic
anisotropy and established the relationship between macroscopic inverse
magnetostriction effects and microscopic orbital moment anisotropy.",http://arxiv.org/abs/1904.09719v1
"ICT Capital-Skill Complementarity and Wage Inequality: Evidence from
  OECD Countries",2019-04-22T13:25:45Z,"Hiroya Taniguchi, Ken Yamada","Although wage inequality has evolved in advanced countries over recent
decades, it remains unknown the extent to which changes in wage inequality and
their differences across countries are attributable to specific capital and
labor quantities. We examine this issue by estimating a sector-level production
function extended to allow for capital-skill complementarity and factor-biased
technological change using cross-country and cross-industry panel data. Our
results indicate that most of the changes in the skill premium are attributable
to the relative quantities of ICT equipment, skilled labor, and unskilled labor
in the goods and service sectors of the majority of advanced countries.",http://arxiv.org/abs/1904.09857v5
"Health Behaviour Change Techniques in Diabetes Management Applications:
  A Systematic Review",2019-04-22T14:03:03Z,"Ahmed Fadhil, Yunlong Wang","The rapid growth in mobile healthcare technology could significantly help
control chronic diseases, such as diabetes. This paper presents a systematic
review to characterise type 1 & type 2 diabetes management applications
available in Apple's iTunes store. We investigated ""Health & Fitness"" and
""Medical"" apps following a two-step filtering process (Selection and Analysis
phases). We firstly investigated the apps compliance to the persuasive system
design (PSD) model. We then characterised the behaviour change techniques
(BCTs) of top-ranked apps for diabetes management. Finally, we checked the apps
regarding the stages of disease continuum. The findings revealed apps
incorporation some PSD principles based on their configuration and behaviour
change techniques. Most apps miss the element of BCT and focus on measuring
exercise and caloric intake. Few apps consider managing specific diabetes type,
which raises doubts about the effectiveness of those apps in providing
sustainable diabetes management. Moreover, people may need multiple apps to
initiate and maintain a healthy behaviour.",http://arxiv.org/abs/1904.09884v1
"Autonomous Voltage Control for Grid Operation Using Deep Reinforcement
  Learning",2019-04-24T01:34:04Z,"Ruisheng Diao, Zhiwei Wang, Di Shi, Qianyun Chang, Jiajun Duan, Xiaohu Zhang","Modern power grids are experiencing grand challenges caused by the stochastic
and dynamic nature of growing renewable energy and demand response. Traditional
theoretical assumptions and operational rules may be violated, which are
difficult to be adapted by existing control systems due to the lack of
computational power and accurate grid models for use in real time, leading to
growing concerns in the secure and economic operation of the power grid.
Existing operational control actions are typically determined offline, which
are less optimized. This paper presents a novel paradigm, Grid Mind, for
autonomous grid operational controls using deep reinforcement learning. The
proposed AI agent for voltage control can learn its control policy through
interactions with massive offline simulations, and adapts its behavior to new
changes including not only load/generation variations but also topological
changes. A properly trained agent is tested on the IEEE 14-bus system with tens
of thousands of scenarios, and promising performance is demonstrated in
applying autonomous voltage controls for secure grid operation.",http://arxiv.org/abs/1904.10597v1
"Presenting Static Friction Sensation at Stick-slip Transition using
  Pseudo-haptic Effect",2019-04-26T05:32:40Z,"Yusuke Ujitoko, Yuki Ban, Koichi Hirota","Previous studies have aimed at creating a simple hardware implementation of
surface friction display. In this study, we propose a new method for presenting
static frictional sensation using the pseudo-haptic effect as a first attempt,
which is the simplest implementation of presenting static friction sensation.
We focus on the stick-slip phenomenon while users explore surfaces with an
input device, such as a stylus. During the stick phase, we present users with
pseudo-haptic feedback that represents static friction on the surface. In our
method, users watch a virtual contact point become stuck at the contact point
on screen while users freely move the input device. We hypothesize that the
perceived probability and intensity of static friction sensation can be
controlled by changing the static friction coefficient as a visual parameter.
User studies were conducted, and results show the threshold value over which
users felt the pseudo-haptic static friction sensation at 90% probability. The
results also show that the perceived intensity of the sensation changed with
respect to the static friction coefficient. The maximum intensity change was
23%. These results confirm the hypothesis and show that our method is a
promising option for presenting static friction sensation.",http://arxiv.org/abs/1904.11676v1
Phase-change silicon as an ultrafast active photonic platform,2019-04-26T06:41:49Z,"Letian Wang, Matthew Eliceiri, Yang Deng, Yoonsoo Rho, Wan Shou, Heng Pan, Jie Yao, Costas P. Grigoropoulos","Phase change material (PCM) features distinct optical or electronic
properties between amorphous and crystalline states. Recently, it starts to
play a key role in the emerging photonic applications like optoelectronic
display, dynamic wavefront control, on-chip photonic memory and computation.
However, current PCMs do not refract effectively at visible wavelengths and
suffer from deformation and decomposition, limiting the repeatability and vast
visible wavelength applications. Silicon as the fundamental material for
electronics and photonics, has never been considered as phase change material,
due to its ultrafast crystallization kinetics. Here we show the striking fact
that nanoscale silicon domains can be reversibly crystallized and amorphized
under nanosecond laser pulses. For a typical disk resonator, it also provides a
25% non-volatile modulation at nanosecond time scale. We further show
proof-of-concept experiments that such attributes could enable ultra-high
resolution dielectric color display and dynamic visible wavefront control.",http://arxiv.org/abs/1904.11691v1
"First Observed Metal-like to Insulator Transition in the vacant 3d
  orbital Quantum Spin Liquid Tb$_2$Ti$_2$O$_7$",2019-04-29T07:50:34Z,"B. Santhosh Kumar, C. Venkateswaran","We report the observation of metal-like to insulator transition (MTI) in the
3dpyrochlore oxide Tb2Ti2O7 at 603 K due to the interaction of empty 3d
orbitals of Ti4+ with O2- ions, evidenced by the transition in resistivity.
Magnetisation, specific heat capacity and differential scanning calorimetry
support the MTI, and the transition is of second order. An appreciable change
in magnetisation with temperature, without any magnetic phase transition, is a
behaviour typical in this family of compounds which is seldom observed in empty
d orbital pyrochlores. The possible mechanism that supports the MTI in Tb2Ti2O7
is discussed. Subsequently, a broad change in magnetisation from 696 K is also
seen. Thermogravimetric analysis confirms the observed MTI (603 K) and the
broad change in magnetisation (696 K)are not due to oxygen vacancy",http://arxiv.org/abs/1904.12478v6
"A first-principles study on the lattice thermal conductivity of
  irradiated glassy states of the Ge$_2$Sb$_2$Te$_5$ phase-change memory
  material",2019-06-03T14:45:32Z,"Felix C. Mocanu, Konstantinos Konstantinou, Stephen R. Elliott","An analysis of thermal transients from non-equilibrium ab initio
molecular-dynamics simulations can be used to calculate the thermal
conductivity of materials with a short phonon mean-free path. We adapt the
approach-to-equilibrium methodology to the three-dimensional case of a
simulation that consists of a cubic core region at higher temperature
approaching thermal equilibrium with a thermostatted boundary. This leads to
estimates of the lattice thermal conductivity for the glassy state of the
phase-change memory material, Ge$_2$Sb$_2$Te$_5$, which are close to previously
reported experimental measurements. Self-atom irradiation of the material,
modelled using thermal spikes and stochastic-boundary conditions, results in
glassy models with a significant reduction of the lattice thermal conductivity
compared to the pristine glassy structure. This approach may prove to be useful
in technological applications, e.g. for the suppression of thermal cross-talk
in phase-change memory and data-storage devices.",http://arxiv.org/abs/1906.00846v2
"Theory of Single Photon Detection by a Photoreceptive Molecule and a
  Quantum Coherent Spin Center",2019-06-05T03:14:18Z,"N. J. Harmon, M. E. Flatté","The long spin coherence times in ambient conditions of color centers in
solids, such as nitrogen-vacancy (NV$^{-}$) centers in diamond, make these
systems attractive candidates for quantum sensing. Quantum sensing provides
remarkable sensitivity at room temperature to very small external
perturbations, including magnetic fields, electric fields, and temperature
changes. A photoreceptive molecule, such as those involved in vision, changes
its charge state or conformation in response to the absorption of a single
photon. We show the resulting change in local electric field modifies the
properties of a nearby quantum coherent spin center in a detectable fashion.
Using the formalism of positive operator values measurements (POVMs), we
analyze the photo-excited electric dipole field and, by extension, the arrival
of a photon based on a measured readout, using a fluorescence cycle, from the
spin center. We determine the jitter time of photon arrival and the probability
of measurement errors. We predict that configuring multiple independent spin
sensors around the photoreceptive molecule would dramatically suppresses the
measurement error.",http://arxiv.org/abs/1906.01800v1
"Theory of Josephson Current on a Magnetically Doped Topological
  Insulator",2019-06-05T10:53:25Z,"Tsubasa Toki, Sho Nakosai, Yukio Tanaka, Yuki Kawaguchi","Proximity induced superconducting states in the surface of magnetically doped
topological insulators can host chiral Majorana modes. We consider a Josephson
junction in that system with changing the chemical potential, which drives a
topological phase transition in the induced superconducting states as well as a
metal-insulator transition in the surface states. The local density of states
and the Josephson current are analytically calculated by McMillan's Green's
function method in terms of the Andreev reflection coefficient. We show that
although the magnitude of the Josephson current is greatly enhanced when the
surface state changes from insulating to metallic, its temperature dependence
drastically changes at the topological phase transition point, reflecting the
appearance of the chiral Majorana modes",http://arxiv.org/abs/1906.01934v1
Measuring the compositionality of noun-noun compounds over time,2019-06-06T13:12:35Z,"Prajit Dhar, Janis Pagel, Lonneke van der Plas","We present work in progress on the temporal progression of compositionality
in noun-noun compounds. Previous work has proposed computational methods for
determining the compositionality of compounds. These methods try to
automatically determine how transparent the meaning of the compound as a whole
is with respect to the meaning of its parts. We hypothesize that such a
property might change over time. We use the time-stamped Google Books corpus
for our diachronic investigations, and first examine whether the vector-based
semantic spaces extracted from this corpus are able to predict compositionality
ratings, despite their inherent limitations. We find that using temporal
information helps predicting the ratings, although correlation with the ratings
is lower than reported for other corpora. Finally, we show changes in
compositionality over time for a selection of compounds.",http://arxiv.org/abs/1906.02563v2
Control of surface states of planar metamaterial based on moire effect,2019-06-06T14:59:15Z,"Sergey Yu. Polevoy, Sergey I. Tarapov","The possibility of continuous tuning of the spectral properties of two types
of planar metamaterials based on the moire effect by changing their geometric
parameters is demonstrated both experimentally and numerically. It is shown
that for a one-dimensional moire metamaterial obtained by superposition of two
microstrip photonic crystals with close periods, the position of the stop band
in the spectrum can be controlled by changing these periods. For the
two-dimensional moire metamaterial formed by two identical periodic crossed
structures with hexagonal symmetry, the ability to control the frequency of the
surface state mode by changing the crossing angle of these structures relative
to each other has been experimentally and numerically shown. It is numerically
demonstrated that if the moire metamaterial is irradiated by the horn antenna,
a surface wave propagating in the metamaterial plane appears in all directions
beginning from its intersection point with the axis of the incident wave beam.
From the application point of view, moire metamaterials of this type can be
considered as promising prototype of microwave filters, whose spectral
properties can be continuously and smoothly mechanically rearranged.",http://arxiv.org/abs/1906.02624v1
A new approach for open-end sequential change point monitoring,2019-06-03T13:56:13Z,"Josua Gösmann, Tobias Kley, Holger Dette","We propose a new sequential monitoring scheme for changes in the parameters
of a multivariate time series. In contrast to procedures proposed in the
literature which compare an estimator from the training sample with an
estimator calculated from the remaining data, we suggest to divide the sample
at each time point after the training sample. Estimators from the sample before
and after all separation points are then continuously compared calculating a
maximum of norms of their differences. For open-end scenarios our approach
yields an asymptotic level $\alpha$ procedure, which is consistent under the
alternative of a change in the parameter. By means of a simulation study it is
demonstrated that the new method outperforms the commonly used procedures with
respect to power and the feasibility of our approach is illustrated by
analyzing two data examples.",http://arxiv.org/abs/1906.03225v4
"Demo Abstract: Fast Feedback Control and Coordination with Mode Changes
  for Wireless Cyber-Physical Systems",2019-06-13T09:04:51Z,"Fabian Mager, Dominik Baumann, Romain Jacob, Lothar Thiele, Sebastian Trimpe, Marco Zimmerling","This abstract describes the first public demonstration of feedback control
and coordination of multiple physical systems over a dynamic multi-hop
low-power wireless network with update intervals of tens of milliseconds. Our
running system can dynamically change between different sets of application
tasks (e.g., sensing, actuation, control) executing on the spatially
distributed embedded devices, while closed-loop stability is provably
guaranteed even across those so-called mode changes. Moreover, any subset of
the devices can move freely, which does not affect closed-loop stability and
control performance as long as the wireless network remains connected.",http://arxiv.org/abs/1906.05554v1
"Flavor changing Flavon decay $φ\to tc$ ($φ=H_F,\,A_F$) at the High
  Luminosity Large Hadron Collider",2019-06-18T21:41:13Z,"M. A. Arroyo-Ureña, A. Fernández-Téllez, G. Tavares-Velasco","We present a study of the flavor changing decays $\phi\to tc$
($\phi=H_F,\,A_F$) of the $CP$-even and $CP$-odd scalar flavons at the large
hadron collider and its next stage, the high-luminosity large hadron collider.
The theoretical framework is an extension of the standard model that
incorporates an extra complex singlet and invokes the Froggatt-Nielsen
mechanism with an Abelian flavor symmetry. The projected exclusion and
discovery regions in terms of the model parameters are reported. We find that
$A_F$ could be detected at the LHC by considering a reasonable scenario of the
model parameter space. As far as $H_F$ is concerned, we also found promising
results that could be verified experimentally at the high-luminosity LHC.",http://arxiv.org/abs/1906.07821v2
MediaPipe: A Framework for Building Perception Pipelines,2019-06-14T05:49:22Z,"Camillo Lugaresi, Jiuqiang Tang, Hadon Nash, Chris McClanahan, Esha Uboweja, Michael Hays, Fan Zhang, Chuo-Ling Chang, Ming Guang Yong, Juhyun Lee, Wan-Teh Chang, Wei Hua, Manfred Georg, Matthias Grundmann","Building applications that perceive the world around them is challenging. A
developer needs to (a) select and develop corresponding machine learning
algorithms and models, (b) build a series of prototypes and demos, (c) balance
resource consumption against the quality of the solutions, and finally (d)
identify and mitigate problematic cases. The MediaPipe framework addresses all
of these challenges. A developer can use MediaPipe to build prototypes by
combining existing perception components, to advance them to polished
cross-platform applications and measure system performance and resource
consumption on target platforms. We show that these features enable a developer
to focus on the algorithm or model development and use MediaPipe as an
environment for iteratively improving their application with results
reproducible across different devices and platforms. MediaPipe will be
open-sourced at https://github.com/google/mediapipe.",http://arxiv.org/abs/1906.08172v1
"Field Dependent Conductivity and Threshold Switching in Amorphous
  Chalcogenides -- Modeling and Simulations of Ovonic Threshold Switches and
  Phase Change Memory Devices",2019-06-21T20:52:22Z,"Jake Scoggin, Helena Silva, Ali Gokirmak","We model electrical conductivity in metastable amorphous $Ge_{2}Sb_{2}Te_{5}$
using independent contributions from temperature and electric field to simulate
phase change memory devices and Ovonic threshold switches. 3D, 2D-rotational,
and 2D finite element simulations of pillar cells capture threshold switching
and show filamentary conduction in the on-state. The model can be tuned to
capture switching fields from ~5 to 40 MV/m at room temperature using the
temperature dependent electrical conductivity measured for metastable amorphous
GST; lower and higher fields are obtainable using different temperature
dependent electrical conductivities. We use a 2D fixed out-of-plane-depth
simulation to simulate an Ovonic threshold switch in series with a
$Ge_{2}Sb_{2}Te_{5}$ phase change memory cell to emulate a crossbar memory
element. The simulation reproduces the pre-switching current and voltage
characteristics found experimentally for the switch + memory cell, isolated
switch, and isolated memory cell.",http://arxiv.org/abs/1906.09316v1
"Observation of drastic electronic structure change in one-dimensional
  moiré crystals",2019-06-22T10:07:34Z,"Sihan Zhao, Pilkyung Moon, Yuhei Miyauchi, Kazunari Matsuda, Mikito Koshino, Ryo Kitaura","We report the first experimental observation of strong coupling effect in
one-dimensional moir\'e crystals. We study one-dimensional double-wall carbon
nanotubes (DWCNTs) in which van der Waals-coupled two single nanotubes form
one-dimensional moir\'e superlattice. We experimentally combine Rayleigh
scattering spectroscopy and electron beam diffraction on the same individual
DWCNTs to probe the optical transitions of structure-identified DWCNTs in the
visible spectral range. Among more than 30 structure-identified DWCNTs
examined, we experimentally observed and identified a drastic change of optical
transition spectrum in DWCNT with chirality (12,11)@(17,16). The origin of the
marked change is attributed to the strong intertube coupling effect in a
moir\'e superlattice formed by two nearly-armchair nanotubes. Our numerical
simulation is consistent to these experimental findings.",http://arxiv.org/abs/1906.09421v2
"Light-induced optical switching in an asymmetric metal-dielectric
  microcavity with phase-change material",2019-06-23T19:58:28Z,"R. Thomas, A. A. Chabanov, I. Vitebskiy, T. Kottos","We propose an infrared power switch based on an asymmetric high-Q microcavity
incorporating a metallic nanolayer in close proximity to a layer made of a
phase-change material (PCM). The microcavity is designed so that when the PCM
layer is in the low-temperature phase, the metallic nanolayer coincides with a
nodal plane of the resonant electric field component, to allow a high resonant
transmittance. As the light intensity exceeds a certain threshold,
light-induced heating of the PCM layer triggers the phase transition
accompanied by an abrupt change in its refractive index in the vicinity of the
transition temperature. The latter results in a shift of the nodal plane away
from the metallic nanolayer, rendering the entire microcavity highly reflective
over a broad frequency range. The nearly binary nature of the PCM refractive
index allows for the low-intensity resonant transmission over a broad range of
ambient temperatures below the transition point.",http://arxiv.org/abs/1906.09640v1
Time-evolving psychological processes over repeated decisions,2019-06-26T04:12:50Z,"David Gunawan, Guy E. Hawkins, Robert Kohn, Minh-Ngoc Tran, Scott D. Brown","Many psychological experiments have subjects repeat a task to gain the
statistical precision required to test quantitative theories of psychological
performance. In such experiments, time-on-task can have sizable effects on
performance, changing the psychological processes under investigation. Most
research has either ignored these changes, treating the underlying process as
static, or sacrificed some psychological content of the models for statistical
simplicity. We use particle Markov chain Monte-Carlo methods to study
psychologically plausible time-varying changes in model parameters. Using data
from three highly-cited experiments we find strong evidence in favor of a
hidden Markov switching process as an explanation of time-varying effects. This
embodies the psychological assumption of ""regime switching"", with subjects
alternating between different cognitive states representing different modes of
decision-making. The switching model explains key long- and short-term dynamic
effects in the data. The central idea of our approach can be applied quite
generally to quantitative psychological theories, beyond the models and data
sets that we investigate.",http://arxiv.org/abs/1906.10838v3
"Dual Adaptivity: A Universal Algorithm for Minimizing the Adaptive
  Regret of Convex Functions",2019-06-26T05:23:26Z,"Lijun Zhang, Guanghui Wang, Wei-Wei Tu, Zhi-Hua Zhou","To deal with changing environments, a new performance measure -- adaptive
regret, defined as the maximum static regret over any interval, was proposed in
online learning. Under the setting of online convex optimization, several
algorithms have been successfully developed to minimize the adaptive regret.
However, existing algorithms lack universality in the sense that they can only
handle one type of convex functions and need apriori knowledge of parameters.
By contrast, there exist universal algorithms, such as MetaGrad, that attain
optimal static regret for multiple types of convex functions simultaneously.
Along this line of research, this paper presents the first universal algorithm
for minimizing the adaptive regret of convex functions. Specifically, we borrow
the idea of maintaining multiple learning rates in MetaGrad to handle the
uncertainty of functions, and utilize the technique of sleeping experts to
capture changing environments. In this way, our algorithm automatically adapts
to the property of functions (convex, exponentially concave, or strongly
convex), as well as the nature of environments (stationary or changing). As a
by product, it also allows the type of functions to switch between rounds.",http://arxiv.org/abs/1906.10851v2
Tuning environmental timescales to evolve and maintain generalists,2019-06-27T19:22:53Z,"Vedant Sachdeva, Kabir Husain, Jiming Sheng, Shenshen Wang, Arvind Murugan","Natural environments can present diverse challenges, but some genotypes
remain fit across many environments. Such `generalists' can be hard to evolve,
out-competed by specialists fitter in any particular environment. Here,
inspired by the search for broadly-neutralising antibodies during B-cell
affinity maturation, we demonstrate that environmental changes on an
intermediate timescale can reliably evolve generalists, even when faster or
slower environmental changes are unable to do so. We find that changing
environments on timescales comparable to evolutionary transients in a
population enhances the rate of evolving generalists from specialists, without
enhancing the reverse process. The yield of generalists is further increased in
more complex dynamic environments, such as a `chirp' of increasing frequency.
Our work offers design principles for how non-equilibrium fitness `seascapes'
can dynamically funnel populations to genotypes unobtainable in static
environments.",http://arxiv.org/abs/1906.11924v1
Studying the Impact of Mood on Identifying Smartphone Users,2019-06-27T20:55:16Z,"Khadija Zanna, Sayde King, Tempestt Neal, Shaun Canavan","This paper explores the identification of smartphone users when certain
samples collected while the subject felt happy, upset or stressed were absent
or present. We employ data from 19 subjects using the StudentLife dataset, a
dataset collected by researchers at Dartmouth College that was originally
collected to correlate behaviors characterized by smartphone usage patterns
with changes in stress and academic performance. Although many previous works
on behavioral biometrics have implied that mood is a source of intra-person
variation which may impact biometric performance, our results contradict this
assumption. Our findings show that performance worsens when removing samples
that were generated when subjects may be happy, upset, or stressed. Thus, there
is no indication that mood negatively impacts performance. However, we do find
that changes existing in smartphone usage patterns may correlate with mood,
including changes in locking, audio, location, calling, homescreen, and e-mail
habits. Thus, we show that while mood is a source of intra-person variation, it
may be an inaccurate assumption that biometric systems (particularly, mobile
biometrics) are likely influenced by mood.",http://arxiv.org/abs/1906.11960v1
